,PDB_ID,Num,Is_Answer,Total_energy,BackHbond,SideHbond,Energy_vdw,Electro,Energy_solvP,Energy_solvH,Energy_vdwclash,Entropy_sidec,Entropy_mainc,Water_bonds,UNK,Cis_bond,Energy_torsion,Backbone_vdwclash,Helix_dipole,Loop_entropy,Disulfide,Kn_electrostatic,Partial_covalent_interactions,Energy_ionisation,Entropy_complex
233,6U3O,4,0,176.90599999999998,-120.325,-35.9184,-221.308,-7.8287,318.949,-279.785,93.9171,100.40899999999999,290.383,0,0,1.12406,42.6789,116.01899999999999,-0.6550590000000001,0,-4.29471,-0.834808,0,0.39558699999999997,0
234,6U3O,5,0,144.269,-120.23899999999999,-34.2087,-218.783,-6.65942,310.738,-278.534,81.1578,98.1252,282.022,0,0,1.12406,34.7689,114.74700000000001,-0.534826,0,-4.28571,-0.834435,0,0.412656,0
235,6U3O,6,0,142.731,-123.066,-38.3449,-223.253,-10.0615,324.297,-281.747,74.1656,102.75200000000001,282.89799999999997,0,0,1.12406,39.2471,114.281,-0.619374,0,-4.29362,-0.789529,0,0.42164300000000005,0
236,6U3O,7,0,172.513,-118.816,-42.9285,-218.278,-7.65435,317.597,-274.988,94.5987,98.2209,287.378,0,0,1.12406,41.7762,116.655,-0.632156,0,-4.2912300000000005,-0.957478,0,0.36335500000000004,0
237,6U3O,8,0,136.282,-122.7,-39.4615,-221.62099999999998,-13.6285,323.097,-279.384,69.20100000000001,101.69,287.009,0,0,1.12406,36.8494,119.335,-0.6293300000000001,0,-4.30933,-1.7616599999999998,0,0.807062,0
238,6U3O,9,0,155.77200000000002,-118.656,-29.98,-219.22400000000002,-9.99766,318.241,-277.823,77.6953,98.7975,285.219,0,0,1.12406,36.6059,118.26899999999999,-0.711227,0,-4.29439,-1.61681,0,0.39214499999999997,0
239,6U3O,10,0,128.91899999999998,-124.113,-38.3836,-219.655,-12.4948,324.305,-274.502,55.0666,104.068,282.625,0,0,1.12406,37.0944,115.973,-0.754894,0,-4.28841,-1.87478,0,0.704304,0
240,6U3O,11,0,144.851,-119.87100000000001,-31.1089,-213.583,-8.04434,315.27299999999997,-266.153,61.9526,97.0043,281.686,0,0,1.12406,31.9904,117.96799999999999,-0.6867979999999999,0,-4.29715,-0.8043170000000001,0,0.370014,0
241,6U3O,12,0,147.944,-120.439,-37.8492,-213.93599999999998,-6.6432199999999995,312.564,-267.336,64.3871,99.2731,284.348,0,0,1.12406,38.0076,112.98100000000001,-0.770705,0,-4.29437,-1.01314,0,0.522803,0
242,6XC9,1,0,188.25400000000002,-126.98200000000001,-42.8537,-235.628,-3.6777599999999997,344.85400000000004,-295.223,104.704,106.994,301.617,0,0,1.12406,37.3944,146.583,-0.585379,0,-4.28471,0.021659099999999997,0,0.7789520000000001,0
243,6XC9,2,0,177.68900000000002,-126.044,-47.522,-232.118,-7.524960000000001,339.48199999999997,-291.237,108.07700000000001,101.05,302.66200000000003,0,0,1.12406,33.8589,147.999,-0.144696,0,-4.27775,-0.110732,0,0.414739,0
244,6XC9,3,0,220.46599999999998,-121.624,-39.4306,-234.55599999999998,-7.2077100000000005,336.96,-296.893,138.548,103.639,305.337,0,0,1.12406,38.9893,147.881,-0.407934,0,-4.28057,-0.20255599999999999,0,0.47072700000000006,0
245,6XC9,4,1,164.34799999999998,-127.287,-47.4846,-240.203,-8.76567,350.11300000000006,-301.731,89.25,109.12899999999999,304.95599999999996,0,0,1.12406,39.8672,154.653,-0.702774,0,-4.28011,-0.09605599999999999,0,0.458355,0
246,6XC9,5,0,167.21599999999998,-128.106,-48.1534,-240.127,-5.53142,348.115,-302.342,94.7896,111.12299999999999,303.805,0,0,1.12406,37.0628,148.765,-0.769051,0,-4.28408,-0.10013999999999999,0,0.60985,0
247,6XC9,6,0,167.821,-127.75399999999999,-48.2589,-244.15200000000002,-7.075710000000001,354.11400000000003,-306.428,99.3454,112.264,302.631,0,0,1.12406,37.1131,150.518,-0.463211,0,-4.27591,-0.79086,0,0.42941,0
248,6XC9,7,0,212.792,-119.865,-37.4756,-241.09400000000002,-6.02958,356.686,-301.803,118.311,104.68299999999999,305.79200000000003,0,0,1.12406,37.5922,149.41299999999998,-0.483838,0,-4.29555,-0.802635,0,0.453762,0
249,6XC9,8,0,171.611,-124.109,-41.541000000000004,-237.274,-8.019210000000001,345.029,-299.754,103.56,103.03299999999999,300.649,0,0,1.12406,34.1542,149.42700000000002,-0.660971,0,-4.2763599999999995,-0.681038,0,0.37699699999999997,0
250,6XC9,9,0,188.27900000000002,-120.54899999999999,-36.4052,-238.38400000000001,-4.69062,347.79900000000004,-300.155,99.2007,104.117,305.302,0,0,1.12406,35.2037,147.783,-0.186875,0,-4.279730000000001,-0.239644,0,0.420786,0
251,6XC9,10,0,188.75900000000001,-124.962,-41.13,-234.429,-6.6957,348.12199999999996,-295.285,104.318,102.94200000000001,300.97700000000003,0,0,1.12406,38.3653,153.291,-0.49942200000000003,0,-4.27807,-0.243274,0,0.432791,0
252,6XC9,11,0,157.386,-126.663,-41.8383,-236.58,-5.64708,340.035,-296.922,87.0506,103.68799999999999,306.606,0,0,1.12406,31.0197,147.769,-0.492537,0,-4.284669999999999,-0.170068,0,0.46049399999999996,0
253,6XC9,12,0,165.236,-127.087,-40.6937,-232.983,-9.74496,342.098,-290.939,87.9085,106.963,296.346,0,0,1.12406,37.0921,120.199,-0.40178800000000003,0,-4.3027,-0.618085,0,0.474125,0
254,6XC9,13,0,163.136,-125.941,-43.0392,-228.813,-8.10489,329.064,-289.161,95.3447,101.804,296.939,0,0,1.12406,38.9245,121.63799999999999,-0.46439600000000003,0,-4.2826699999999995,-0.682471,0,0.42535100000000003,0
255,6XC9,14,0,146.59799999999998,-129.222,-45.7293,-232.928,-8.2223,335.55199999999996,-292.39799999999997,82.62799999999999,106.579,296.628,0,0,1.12406,37.4336,126.15700000000001,-0.603895,0,-4.28637,-0.488278,0,0.5304260000000001,0
256,6XC9,15,0,144.33100000000002,-127.075,-38.3856,-230.796,-6.8750800000000005,332.725,-290.697,76.1936,100.89,295.184,0,0,1.12406,37.9785,120.275,-0.662047,0,-4.2914900000000005,-1.4521600000000001,0,0.47007299999999996,0
257,6XC9,16,0,179.517,-125.25299999999999,-39.2956,-231.483,-7.1517,337.13300000000004,-291.16700000000003,90.0173,102.92399999999999,294.796,0,0,1.12406,53.4406,125.32700000000001,-0.52858,0,-4.27075,-1.24423,0,0.476703,0
258,6XC9,17,0,143.518,-128.25799999999998,-44.0975,-229.304,-7.79603,337.267,-286.195,70.5278,101.954,299.116,0,0,1.12406,34.6545,123.161,-0.42755299999999996,0,-4.27917,-1.20504,0,0.43716800000000006,0
259,6XC9,18,0,147.115,-128.512,-42.2111,-230.22400000000002,-9.77867,332.35,-287.578,75.7638,106.133,298.173,0,0,1.12406,37.5364,123.912,-0.6171260000000001,0,-4.28084,-1.3091899999999999,0,0.545161,0
260,6XC9,19,0,162.085,-128.523,-38.9146,-228.355,-5.531680000000001,334.399,-286.813,75.822,104.962,296.625,0,0,1.12406,42.0102,120.376,-0.47153599999999996,0,-4.2897,-0.380211,0,0.42087700000000006,0
261,6XC9,20,0,143.671,-127.069,-41.98,-226.812,-8.2958,329.949,-284.492,74.2997,103.11200000000001,294.283,0,0,1.12406,34.4062,125.62899999999999,-0.48067,0,-4.280819999999999,-0.524097,0,0.42986599999999997,0
262,6XC9,21,0,155.922,-126.973,-36.9515,-232.75900000000001,-7.816,335.36400000000003,-291.76099999999997,84.1401,103.014,299.905,0,0,1.12406,34.0138,121.729,-0.699731,0,-4.27011,-0.765888,0,0.358375,0
263,6XC9,22,0,147.762,-124.52799999999999,-48.7101,-228.812,-8.60662,335.86699999999996,-284.283,70.9651,105.139,293.584,0,0,1.12406,41.2891,124.01,-0.5312,0,-4.28979,-0.781179,0,0.335111,0
264,1A6A,1,0,167.798,-119.465,-50.1068,-229.583,-14.3164,336.42199999999997,-286.983,111.044,109.845,283.089,0,0,0.0,33.635,133.227,-0.758249,0,-4.28558,-1.45245,0,0.71307,0
265,1A6A,2,0,154.183,-122.931,-42.4919,-233.696,-11.8731,338.80800000000005,-295.515,91.6923,113.544,284.709,0,0,0.0,37.4861,133.501,-0.349006,0,-4.273,-1.4348,0,0.506514,0
266,1A6A,3,0,178.389,-120.677,-44.5494,-233.86,-15.564,347.06199999999995,-292.423,112.485,112.829,282.371,0,0,0.0,36.6033,137.101,-0.660875,0,-4.292680000000001,-1.5225899999999999,0,0.588006,0
267,1A6A,4,0,157.499,-120.92399999999999,-38.0468,-235.44799999999998,-12.0525,339.379,-298.06,98.7902,111.17399999999999,280.541,0,0,0.0,37.9083,136.783,-0.533718,0,-4.25587,-1.48082,0,0.507716,0
268,1A6A,5,1,152.015,-121.10600000000001,-40.5034,-236.045,-10.8912,340.458,-299.019,96.4976,114.23700000000001,279.334,0,0,0.0,34.2172,137.69299999999998,-0.45781700000000003,0,-4.27491,-1.33335,0,0.901739,0
269,1A6A,6,0,184.896,-119.37,-36.2254,-232.98,-11.2833,337.079,-295.082,114.54,110.089,282.948,0,0,0.0,40.6924,131.857,-0.571176,0,-4.27539,-1.1292,0,0.46474399999999993,0
270,1A6A,7,0,165.55,-120.296,-37.6245,-230.34099999999998,-8.47761,333.55400000000003,-292.378,97.7726,107.986,282.5,0,0,0.0,37.9573,133.369,-0.44844300000000004,0,-4.26699,-0.88374,0,0.496403,0
271,1BX2,1,0,149.621,-113.493,-33.7114,-215.683,-11.0392,315.05400000000003,-271.93,66.0257,99.9004,278.829,0,0,1.12406,40.1682,124.666,-0.44911,0,-4.19651,-1.7756299999999998,0,0.796856,0
272,1BX2,2,0,144.157,-111.044,-34.5235,-218.074,-12.1282,316.493,-276.121,69.8252,99.9492,275.892,0,0,1.12406,38.5771,124.645,-0.48691599999999996,0,-4.2950800000000005,-1.4788299999999999,0,0.44788999999999995,0
273,1BX2,3,0,137.847,-111.764,-35.1646,-219.44799999999998,-11.5263,316.007,-277.41200000000003,65.8951,98.9401,277.55400000000003,0,0,1.12406,39.8438,123.587,-0.46845299999999995,0,-4.29392,-1.92943,0,0.489147,0
274,1BX2,4,0,145.951,-116.32,-32.7521,-222.58700000000002,-11.3823,326.78700000000003,-280.93,57.3,104.26100000000001,281.32599999999996,0,0,2.24811,44.4494,127.816,-0.6512220000000001,0,-4.29742,-2.38761,0,0.8878590000000001,0
275,1BX2,5,1,137.924,-115.021,-36.9163,-220.34,-11.3132,316.80400000000003,-277.433,63.8179,102.79799999999999,281.565,0,0,1.12406,38.6341,126.359,-0.45503999999999994,0,-4.2136,-1.93435,0,0.806986,0
276,1BX2,6,0,163.386,-107.83200000000001,-32.5462,-218.995,-10.4041,320.1,-277.13599999999997,76.639,97.0862,280.155,0,0,1.12406,40.8488,127.337,-0.320523,0,-4.30002,-1.49499,0,0.46193900000000004,0
277,1BX2,7,0,169.873,-114.242,-32.3257,-220.50799999999998,-8.82127,320.413,-278.695,76.5573,103.22,284.79400000000004,0,0,1.12406,44.9435,125.15299999999999,-1.05102,0,-4.30192,-1.6389200000000002,0,0.404737,0
278,1F3J,1,0,173.675,-103.766,-33.5192,-215.295,-9.305,317.88599999999997,-267.517,77.7271,96.7426,275.046,0,0,1.12406,38.7213,147.495,-0.297616,0,-4.27456,-1.13476,0,1.53772,0
279,1F3J,2,0,178.37400000000002,-111.045,-42.4419,-219.225,-9.71082,316.285,-275.014,96.1858,103.199,283.04900000000004,0,0,1.12406,39.3919,147.129,-0.0337278,0,-4.29212,-0.6368159999999999,0,1.5384799999999998,0
280,1F3J,3,0,184.83,-109.01799999999999,-37.5891,-220.41400000000002,-9.06241,327.13,-273.496,90.7832,99.005,280.39099999999996,0,0,1.12406,39.4685,150.241,-0.0968026,0,-4.15642,-0.895172,0,1.65573,0
281,1F3J,4,1,151.616,-109.62100000000001,-44.1542,-218.042,-10.2864,318.64099999999996,-270.822,72.545,101.301,279.363,0,0,1.12406,35.3086,146.939,-0.049505900000000005,0,-4.28362,-0.932318,0,1.5246600000000001,0
282,1F3J,5,0,185.174,-109.82700000000001,-36.6401,-219.77200000000002,-10.7857,323.257,-275.508,97.8978,100.177,279.587,0,0,1.12406,39.4847,148.62,-0.0504347,0,-4.29208,-0.958577,0,1.47951,0
283,1F3J,6,0,184.33900000000003,-110.124,-37.4042,-213.02,-11.7043,319.668,-262.798,88.65700000000001,97.0042,282.265,0,0,1.12406,34.6171,147.387,-0.100252,0,-4.29005,-1.03599,0,1.48079,0
284,1FV1,1,0,162.583,-123.66799999999999,-42.4751,-230.47099999999998,-2.83206,332.381,-290.981,90.5688,108.61399999999999,282.98400000000004,0,0,1.12406,42.8692,124.65,-0.750202,0,-4.2824,-1.0243200000000001,0,0.527519,0
285,1FV1,2,0,148.944,-123.59,-44.4864,-228.391,-2.314,335.25,-287.022,76.4038,108.307,282.07,0,0,1.12406,36.8664,130.251,-0.654913,0,-4.29089,-1.03342,0,0.704937,0
286,1FV1,3,0,142.562,-126.412,-43.1934,-228.85299999999998,-3.15151,332.694,-287.992,61.4968,110.069,287.764,0,0,1.12406,44.482,130.34,-0.584368,0,-4.28481,-1.6051600000000001,0,1.00809,0
287,1FV1,4,0,147.218,-125.208,-38.3674,-228.799,2.04212,330.65,-288.964,78.2325,106.679,284.214,0,0,1.12406,30.4383,126.303,-0.660292,0,-4.28186,-0.470254,0,0.5890890000000001,0
288,1FV1,5,0,159.38299999999998,-120.184,-31.7669,-229.68900000000002,-1.5431700000000002,337.405,-290.209,66.8354,107.531,284.125,0,0,1.12406,40.8517,130.388,-0.6925520000000001,0,-4.28149,-1.08943,0,0.967282,0
289,1FV1,6,0,137.011,-123.34700000000001,-40.665,-228.472,-3.14138,331.92800000000005,-287.968,69.6635,106.955,280.836,0,0,1.12406,36.1677,132.39700000000002,-0.6342409999999999,0,-4.29094,-2.07019,0,0.926899,0
290,1FV1,7,1,126.428,-124.853,-39.1016,-226.983,-1.34771,327.393,-286.513,58.3716,102.26799999999999,285.777,0,0,1.12406,35.6653,126.348,-0.567349,0,-4.2862599999999995,-1.07493,0,0.556326,0
291,1FV1,8,0,151.3,-128.679,-46.6598,-229.894,-3.1568400000000003,333.241,-289.673,82.9905,109.92,287.845,0,0,1.12406,40.1715,128.745,-0.762049,0,-4.28027,-1.82093,0,0.9346909999999999,0
292,1FV1,9,0,153.025,-122.412,-36.669000000000004,-226.61,-7.35115,331.875,-284.149,76.6647,104.53200000000001,282.597,0,0,1.12406,39.5991,127.65799999999999,-0.745456,0,-4.28696,-2.15883,0,1.01589,0
293,1FV1,10,0,148.888,-123.54799999999999,-37.1695,-226.22799999999998,0.62179,328.69,-285.494,67.7977,106.38799999999999,282.643,0,0,1.12406,39.4631,125.914,-0.60933,0,-4.2766,-1.07,0,0.55745,0
294,1FV1,11,0,141.215,-121.911,-47.7987,-227.62099999999998,-1.77814,333.82199999999995,-285.27,68.2108,109.54700000000001,283.974,0,0,1.12406,34.2371,129.153,-0.6351859999999999,0,-4.28067,-1.40638,0,1.00157,0
295,1FV1,12,0,165.985,-120.14,-39.7039,-228.894,-2.39317,343.17199999999997,-286.431,76.9739,108.161,282.061,0,0,1.12406,37.4736,130.584,-0.617636,0,-4.2908599999999995,-1.41805,0,0.907783,0
296,1H15,1,0,183.229,-107.182,-31.1743,-219.412,-3.8500699999999997,328.51199999999994,-274.58099999999996,73.1778,105.396,282.505,0,0,1.12406,33.809,132.74,-0.389964,0,-4.28305,-1.7104,0,1.28714,0
297,1H15,2,0,183.608,-108.459,-30.8448,-221.01,-3.34648,330.57199999999995,-277.533,73.9031,106.195,281.80400000000003,0,0,1.12406,35.7733,131.778,-0.538597,0,-4.27798,-1.2466899999999999,0,1.49379,0
298,1H15,3,0,176.38400000000001,-107.932,-37.1459,-226.03799999999998,-7.43382,335.402,-284.108,84.4932,107.527,285.279,0,0,1.12406,30.4249,132.046,-0.331895,0,-4.27505,-1.78489,0,1.18341,0
299,1H15,4,1,177.63299999999998,-108.561,-31.9194,-222.669,-7.58277,331.334,-279.779,74.2237,106.838,284.789,0,0,1.12406,34.9427,130.736,-0.457646,0,-4.27567,-1.67717,0,1.30334,0
300,1H15,5,0,186.959,-107.758,-34.849000000000004,-225.17700000000002,-5.9909300000000005,333.61800000000005,-283.047,83.9896,105.445,288.9,0,0,1.12406,35.3711,131.016,-0.48869300000000004,0,-4.2881800000000005,-1.55891,0,1.6693,0
301,1H15,6,0,200.90400000000002,-108.025,-38.3462,-227.373,-0.980308,340.98199999999997,-284.824,83.1132,108.779,290.319,0,0,1.12406,36.5689,134.717,-0.341663,0,0.0,-0.763053,0,0.672851,0
302,1IAK,1,0,131.387,-121.90299999999999,-38.4353,-225.083,-13.2335,316.83,-287.255,89.7525,105.149,269.52299999999997,0,0,1.12406,39.8733,125.729,-0.144545,0,-4.28242,-0.9762719999999999,0,0.445996,0
303,1IAK,2,0,138.732,-125.74700000000001,-34.2474,-221.94099999999997,-13.4625,314.925,-280.77099999999996,103.124,95.3188,269.763,0,0,1.12406,35.2573,124.35600000000001,-0.028485800000000002,0,-4.28033,-0.792458,0,0.49015299999999995,0
304,1IAK,3,1,108.685,-123.272,-38.078,-224.885,-15.4339,320.051,-284.815,74.2894,104.16,266.78700000000003,0,0,1.12406,33.614000000000004,120.87899999999999,0.036185,0,-4.27156,-1.09035,0,0.46908299999999997,0
305,1IAK,4,0,138.172,-126.868,-38.0568,-226.38400000000001,-12.1557,322.499,-286.95599999999996,90.6628,104.04799999999999,273.082,0,0,1.12406,41.9056,122.37799999999999,-0.134929,0,-4.27911,-0.8969659999999999,0,0.581933,0
306,1IAK,5,0,122.955,-124.54,-35.8758,-223.412,-12.825,320.86,-281.26,75.8149,100.48899999999999,274.08299999999997,0,0,1.12406,33.6329,123.258,0.0672185,0,-4.2929,-1.33212,0,0.42073900000000003,0
307,1JK8,1,0,171.856,-119.37899999999999,-38.7162,-225.40400000000002,-3.85454,320.442,-285.564,108.01299999999999,99.5589,279.735,0,0,1.12406,40.6026,126.72,-0.589258,0,-4.27716,-0.22190500000000002,0,0.387419,0
308,1JK8,2,0,142.78799999999998,-119.389,-35.9692,-223.93,-5.56491,319.074,-285.10900000000004,81.0941,96.5527,283.86400000000003,0,0,1.12406,35.6566,123.88,-0.655273,0,-4.26802,-0.08696770000000001,0,0.39469099999999996,0
309,1JK8,3,1,136.685,-119.193,-38.5989,-225.40400000000002,-9.27219,325.193,-283.87,69.7858,100.369,282.291,0,0,1.12406,38.8974,126.419,-0.5214979999999999,0,-4.26815,-0.23642800000000003,0,0.388024,0
310,1JK8,4,0,135.425,-117.87700000000001,-34.9074,-225.65,-4.53534,321.378,-285.107,66.6618,99.6361,280.82099999999997,0,0,1.12406,38.2293,128.216,-0.484824,0,-4.2798099999999994,-0.107977,0,0.5249020000000001,0
311,1JK8,5,0,154.345,-118.46600000000001,-43.15,-225.828,-5.548030000000001,328.139,-283.596,84.6559,102.179,280.651,0,0,1.12406,38.8786,127.766,-0.22701799999999997,0,-4.27458,-0.67227,0,0.47872700000000007,0
312,1JK8,6,0,153.586,-119.81700000000001,-39.7751,-228.873,-7.01111,335.814,-287.012,81.0178,102.37799999999999,281.466,0,0,1.12406,38.6112,129.27100000000002,-0.178852,0,-4.28386,-0.471864,0,0.5971850000000001,0
313,1JL4,1,0,136.611,-120.876,-37.1806,-216.498,-12.4811,315.091,-270.932,77.1173,98.4781,276.66,0,0,1.12406,31.2337,126.51100000000001,-0.0327248,0,-4.27694,-1.5799299999999998,0,0.7650680000000001,0
314,1JL4,2,0,155.714,-118.759,-30.5767,-221.824,-13.5491,318.296,-279.743,93.5723,99.0799,271.7,0,0,1.12406,41.4468,127.77,-0.06682410000000001,0,-4.28191,-1.40155,0,0.698112,0
315,1JL4,3,0,144.55100000000002,-124.21600000000001,-43.7141,-221.74,-12.8675,320.69,-278.975,89.2292,103.846,276.35900000000004,0,0,1.12406,39.1424,126.43799999999999,0.0584174,0,-4.28015,-0.7548819999999999,0,0.649935,0
316,1JL4,4,1,130.327,-121.07799999999999,-42.0693,-221.50599999999997,-13.5596,324.039,-277.851,77.1352,100.744,277.781,0,0,1.12406,30.7944,125.635,-0.0909914,0,-4.280959999999999,-1.6304100000000001,0,0.775169,0
317,1JL4,5,0,151.116,-120.055,-34.8747,-223.36599999999999,-13.7229,316.969,-282.914,108.809,98.71600000000001,274.029,0,0,1.12406,31.1246,123.729,0.114401,0,-4.18992,-1.34418,0,0.6969770000000001,0
318,1JL4,6,0,161.026,-119.111,-39.6317,-222.297,-14.6082,329.015,-278.582,88.1575,104.806,278.025,0,0,1.12406,38.5065,125.36200000000001,-0.06158430000000001,0,-4.2740800000000005,-1.4351200000000002,0,1.39193,0
319,1JL4,7,0,153.80100000000002,-120.963,-43.8916,-225.354,-14.6596,325.275,-284.467,102.353,105.036,276.107,0,0,1.12406,38.6328,129.686,-0.300162,0,-4.2815199999999995,-1.57525,0,0.763897,0
320,1JL4,8,0,163.119,-119.116,-38.6119,-219.375,-11.1894,314.443,-278.716,101.066,100.281,273.79900000000004,0,0,1.12406,39.7158,122.94200000000001,-0.059317999999999996,0,0.0,-0.8785139999999999,0,0.635784,0
321,1KLG,1,0,146.673,-123.936,-40.3459,-226.0,-13.4528,321.624,-290.242,101.902,108.176,277.693,0,0,1.12406,35.7637,130.886,-0.334375,0,-4.2819199999999995,-1.35824,0,0.34118200000000004,0
322,1KLG,2,0,134.75799999999998,-122.00200000000001,-36.3642,-227.65,-16.994,330.385,-290.121,76.8019,108.887,281.056,0,0,1.12406,35.2839,134.344,-0.403129,0,-4.2804400000000005,-1.7331900000000002,0,0.768401,0
323,1KLG,3,0,147.89700000000002,-125.913,-38.7077,-230.113,-13.4961,332.048,-293.212,90.1877,108.185,279.066,0,0,1.12406,44.3823,133.833,-0.47951099999999997,0,-4.2838,-1.4747299999999999,0,0.583952,0
324,1KLG,4,1,124.235,-122.914,-43.5828,-231.36900000000003,-15.7667,332.26199999999994,-295.19599999999997,80.3699,112.596,279.327,0,0,1.12406,33.0485,134.993,-0.547529,0,-4.28329,-1.82371,0,0.991798,0
325,1KLG,5,0,148.687,-124.29700000000001,-40.6377,-232.00900000000001,-16.9721,335.805,-294.129,93.1293,112.37700000000001,280.877,0,0,1.12406,39.5092,134.097,-0.529037,0,-4.28365,-1.69275,0,0.41565699999999994,0
326,1KLG,6,0,156.083,-120.755,-36.7825,-228.657,-15.4889,331.92199999999997,-289.995,93.2036,106.40899999999999,281.93,0,0,1.12406,38.838,132.164,-0.429363,0,-4.28684,-1.75253,0,0.8033140000000001,0
327,1KLG,7,0,144.582,-121.22200000000001,-38.9458,-228.97099999999998,-12.1687,328.376,-291.66700000000003,87.5209,107.78,281.553,0,0,1.12406,36.4596,138.369,-0.398097,0,-4.2806,-0.96505,0,0.386843,0
328,1KLU,1,0,139.19799999999998,-126.214,-34.0145,-222.83599999999998,-12.5592,319.605,-283.376,77.7749,102.287,277.857,0,0,1.12406,40.5304,121.306,-0.199714,0,0.0,-1.35632,0,0.576098,0
329,1KLU,2,0,119.99600000000001,-127.54700000000001,-40.9129,-225.61599999999999,-13.4392,323.001,-287.367,72.8507,108.06200000000001,279.0,0,0,1.12406,36.2658,125.11,-0.489726,0,-4.28293,-0.983434,0,0.331075,0
330,1KLU,3,0,132.14600000000002,-128.312,-39.532,-224.933,-13.03,328.889,-282.714,70.303,107.67200000000001,281.448,0,0,1.12406,37.0937,125.4,-0.413268,0,-4.303030000000001,-1.69923,0,0.553027,0
331,1KLU,4,1,108.272,-130.726,-37.5489,-226.80900000000003,-12.6202,325.29400000000004,-287.193,58.8994,109.544,285.6,0,0,1.12406,29.1027,127.404,-0.8904709999999999,0,-4.2881800000000005,-1.7345599999999999,0,0.517759,0
332,1KLU,5,0,143.755,-125.96600000000001,-29.8192,-225.046,-10.8098,327.892,-284.855,68.7996,102.954,283.911,0,0,1.12406,40.8971,124.697,-0.173371,0,-4.30207,-1.18028,0,0.328775,0
333,1KLU,6,0,153.237,-125.666,-34.1883,-229.24599999999998,-13.0846,335.973,-288.309,81.9361,111.161,284.3,0,0,1.12406,34.6357,127.995,-0.45347299999999996,0,-4.30267,-1.04875,0,0.404855,0
334,1KLU,7,0,127.835,-131.17600000000002,-43.2201,-225.49400000000003,-11.8225,327.35400000000004,-284.751,73.325,106.094,285.774,0,0,1.12406,35.8141,125.601,-0.39216,0,-4.287059999999999,-0.939865,0,0.43240500000000004,0
335,1MUJ,1,0,156.42,-120.87799999999999,-44.2799,-220.68200000000002,-8.69627,320.616,-276.1,78.7771,103.516,286.26,0,0,1.12406,41.7597,125.709,-0.5043270000000001,0,-4.2750699999999995,-0.773604,0,0.5564600000000001,0
336,1MUJ,2,0,177.106,-121.01,-32.2793,-219.822,-8.64983,313.591,-278.23400000000004,88.5669,97.9725,291.504,0,0,1.12406,49.5395,127.66,-0.9570110000000001,0,-4.2617,-0.746041,0,0.767548,0
337,1MUJ,3,0,183.908,-123.54700000000001,-42.11600000000001,-231.58900000000003,-8.27387,337.788,-290.086,94.4662,107.69200000000001,296.218,0,0,1.12406,47.2476,134.822,-0.926773,0,-4.27254,-0.820501,0,1.00475,0
338,1MUJ,4,0,177.604,-121.434,-42.3383,-229.72,-7.915710000000001,335.411,-289.67400000000004,89.4326,108.289,290.64,0,0,1.12406,48.5325,131.375,-0.519373,0,-4.27744,-0.562705,0,0.617067,0
339,1MUJ,5,0,165.81,-117.889,-35.0821,-224.822,-12.8913,322.171,-284.738,92.3492,98.9724,288.832,0,0,1.12406,43.1974,126.523,-0.659149,0,-4.2623,-1.00197,0,0.510627,0
340,1MUJ,6,0,182.956,-116.351,-34.719,-223.392,-9.74404,326.607,-281.15,85.4999,100.089,293.073,0,0,1.12406,46.6206,130.384,-0.36932600000000004,0,-4.26795,-0.6050300000000001,0,0.539201,0
341,1MUJ,7,0,198.62400000000002,-116.001,-34.2006,-230.72400000000002,-7.05963,333.35400000000004,-292.606,104.104,104.851,295.98400000000004,0,0,1.12406,44.8588,131.476,-0.815268,0,-4.26317,-0.577647,0,0.594472,0
342,1MUJ,8,0,174.49900000000002,-122.20299999999999,-41.8146,-231.199,-9.56755,335.014,-290.962,87.1098,109.041,298.722,0,0,1.12406,44.5453,128.639,-0.8625700000000001,0,-4.274,-0.93461,0,0.75837,0
343,1MUJ,9,0,188.96200000000002,-116.469,-35.0142,-230.63,-9.615219999999999,331.591,-294.126,95.1173,106.30799999999999,298.383,0,0,1.12406,47.3307,131.095,-0.533932,0,-4.27189,-0.823903,0,0.592874,0
344,1MUJ,10,0,146.591,-122.814,-41.4089,-230.843,-11.3028,330.82199999999995,-291.056,80.3669,104.37100000000001,289.883,0,0,1.12406,43.1864,125.251,-0.909691,0,-4.25839,-1.09595,0,0.526796,0
345,1MUJ,11,0,170.389,-120.455,-36.5925,-231.637,-7.906739999999999,333.225,-293.659,93.2182,105.51899999999999,296.95599999999996,0,0,1.12406,35.7149,127.507,-0.840412,0,-4.27071,-0.6091300000000001,0,0.6013470000000001,0
346,1MUJ,12,0,156.982,-122.361,-38.3729,-232.002,-9.23198,336.222,-291.363,86.2843,107.258,289.244,0,0,1.12406,35.4827,134.266,-1.0082200000000001,0,-4.26388,-0.6989529999999999,0,0.6681819999999999,0
347,1MUJ,13,0,190.435,-117.008,-33.3682,-232.926,-9.50376,338.476,-293.44599999999997,108.52600000000001,105.175,293.795,0,0,1.12406,35.1977,130.56799999999998,-0.825577,0,-4.26987,-1.29251,0,0.781784,0
348,1MUJ,14,0,176.52700000000002,-121.01,-36.5503,-232.35,-9.33943,331.434,-294.559,103.301,107.333,289.79,0,0,1.12406,41.9749,133.42700000000002,-0.41622299999999995,0,-4.26841,-0.7102,0,0.774312,0
